<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.30	17:52:00	4005.13	4005.45	4004.82	4005.34	76	0	17
2025.10.30	17:53:00	4005.35	4005.35	4003.05	4004.85	79	0	17
2025.10.30	17:54:00	4004.86	4005.79	4004.52	4004.73	81	0	17
2025.10.30	17:55:00	4004.80	4005.89	4004.63	4005.69	79	0	17
2025.10.30	17:56:00	4005.71	4007.50	4005.23	4005.23	91	0	17
2025.10.30	17:57:00	4004.81	4005.12	4003.86	4004.27	85	0	17
2025.10.30	17:58:00	4004.33	4005.04	4002.28	4002.76	87	0	17
2025.10.30	17:59:00	4002.71	4003.31	4001.36	4002.02	93	0	17
2025.10.30	18:00:00	4001.76	4003.96	4001.22	4003.76	90	0	17
2025.10.30	18:01:00	4003.59	4003.59	4000.43	4001.48	87	0	17
2025.10.30	18:02:00	4001.43	4001.43	3995.88	3998.02	89	0	17
2025.10.30	18:03:00	3998.35	3998.35	3995.68	3996.27	92	0	17
2025.10.30	18:04:00	3996.28	3997.70	3995.98	3997.23	87	0	17
2025.10.30	18:05:00	3997.30	3999.02	3996.29	3998.59	85	0	16
2025.10.30	18:06:00	3998.70	4000.24	3998.49	3999.89	80	0	9
2025.10.30	18:07:00	3999.85	4001.18	3998.78	3999.24	88	0	17
2025.10.30	18:08:00	3999.31	4001.25	3999.31	4000.12	77	0	17
2025.10.30	18:09:00	4000.07	4001.29	3997.90	3997.90	89	0	17
2025.10.30	18:10:00	3997.91	3999.55	3996.98	3998.32	82	0	17
2025.10.30	18:11:00	3998.18	3999.59	3998.15	3999.40	80	0	17
2025.10.30	18:12:00	3999.47	3999.60	3997.09	3997.56	66	0	17
2025.10.30	18:13:00	3997.70	3997.70	3995.34	3996.42	85	0	17
2025.10.30	18:14:00	3996.47	3996.87	3993.91	3994.64	88	0	8
2025.10.30	18:15:00	3994.81	3995.94	3991.73	3994.99	90	0	9
2025.10.30	18:16:00	3995.18	3996.94	3995.15	3996.90	85	0	16
2025.10.30	18:17:00	3997.14	3997.74	3996.06	3997.71	82	0	16
2025.10.30	18:18:00	3997.70	3998.67	3996.95	3998.30	88	0	16
2025.10.30	18:19:00	3998.30	3998.38	3995.27	3996.34	85	0	17
2025.10.30	18:20:00	3995.86	3996.28	3994.64	3995.55	84	0	17
2025.10.30	18:21:00	3995.48	3996.82	3994.65	3995.86	82	0	17
2025.10.30	18:22:00	3995.69	3996.55	3993.25	3993.86	88	0	16
2025.10.30	18:23:00	3993.87	3994.81	3992.57	3993.24	88	0	16
2025.10.30	18:24:00	3993.31	3994.18	3992.82	3994.18	75	0	17
2025.10.30	18:25:00	3994.28	3994.34	3992.37	3993.36	87	0	17
2025.10.30	18:26:00	3993.30	3994.37	3991.65	3994.07	89	0	7
2025.10.30	18:27:00	3994.47	3996.90	3994.43	3996.02	84	0	17
2025.10.30	18:28:00	3996.08	3996.97	3995.21	3995.60	86	0	17
2025.10.30	18:29:00	3995.91	3996.84	3995.46	3995.72	81	0	17
2025.10.30	18:30:00	3995.62	3997.27	3995.03	3996.98	81	0	17
2025.10.30	18:31:00	3997.12	3998.32	3996.20	3997.10	85	0	17
2025.10.30	18:32:00	3997.30	3999.14	3996.51	3998.54	81	0	17
2025.10.30	18:33:00	3998.79	4000.97	3998.79	4000.28	78	0	17
2025.10.30	18:34:00	4000.25	4000.36	3997.85	3997.85	84	0	17
2025.10.30	18:35:00	3997.60	3999.22	3996.84	3997.94	84	0	17
2025.10.30	18:36:00	3997.93	3998.71	3997.26	3997.67	85	0	17
2025.10.30	18:37:00	3997.67	3998.04	3995.88	3997.46	92	0	17
2025.10.30	18:38:00	3997.39	3998.84	3997.23	3998.84	79	0	17
2025.10.30	18:39:00	3998.85	3998.99	3997.61	3998.67	77	0	17
2025.10.30	18:40:00	3998.84	3999.77	3998.62	3998.65	79	0	17
2025.10.30	18:41:00	3998.75	3999.89	3998.68	3999.09	73	0	17
2025.10.30	18:42:00	3999.06	4000.50	3999.06	3999.93	82	0	17
2025.10.30	18:43:00	3999.85	4002.33	3999.78	4001.71	89	0	17
2025.10.30	18:44:00	4001.74	4002.67	4001.54	4002.52	82	0	17
2025.10.30	18:45:00	4002.62	4002.90	4001.86	4002.31	78	0	17
2025.10.30	18:46:00	4001.99	4002.16	4000.90	4001.66	84	0	14
2025.10.30	18:47:00	4001.59	4001.95	4000.97	4001.84	77	0	5
2025.10.30	18:48:00	4001.83	4001.83	3999.39	3999.53	74	0	7
2025.10.30	18:49:00	3999.55	4000.14	3996.94	3997.48	85	0	17
2025.10.30	18:50:00	3997.51	3999.75	3997.06	3999.14	80	0	16
2025.10.30	18:51:00	3999.09	4001.27	3999.09	4000.68	75	0	16
2025.10.30	18:52:00	4000.69	4000.96	3999.27	4000.45	74	0	16
2025.10.30	18:53:00	4000.43	4000.50	3999.38	4000.25	71	0	16
2025.10.30	18:54:00	4000.26	4000.69	3999.40	4000.27	66	0	16
2025.10.30	18:55:00	4000.28	4000.28	3999.31	4000.21	68	0	5
2025.10.30	18:56:00	4000.17	4000.78	3999.89	4000.55	71	0	16
2025.10.30	18:57:00	4000.59	4000.76	3999.75	4000.33	70	0	16
2025.10.30	18:58:00	4000.32	4001.47	4000.04	4001.06	68	0	14
2025.10.30	18:59:00	4001.32	4001.70	4000.71	4001.28	83	0	16
2025.10.30	19:00:00	4001.32	4001.34	4000.37	4001.33	75	0	17
2025.10.30	19:01:00	4001.75	4003.90	4001.75	4003.41	84	0	17
2025.10.30	19:02:00	4003.66	4003.81	4002.32	4002.47	81	0	5
2025.10.30	19:03:00	4002.55	4003.92	4002.51	4003.58	71	0	17
2025.10.30	19:04:00	4003.50	4003.53	4002.13	4002.55	76	0	16
2025.10.30	19:05:00	4002.09	4002.26	3999.03	3999.04	80	0	17
2025.10.30	19:06:00	3999.04	4001.80	3998.79	4000.60	77	0	17
2025.10.30	19:07:00	4000.65	4000.87	3999.72	4000.69	75	0	17
2025.10.30	19:08:00	4000.43	4001.48	4000.07	4000.60	81	0	17
2025.10.30	19:09:00	4000.64	4000.64	3999.56	4000.10	68	0	17
2025.10.30	19:10:00	4000.07	4000.07	3998.91	3999.02	68	0	17
2025.10.30	19:11:00	3999.05	3999.62	3998.01	3999.62	73	0	15
2025.10.30	19:12:00	3999.66	3999.79	3996.69	3997.31	71	0	17
2025.10.30	19:13:00	3996.82	3997.89	3996.29	3996.47	79	0	17
2025.10.30	19:14:00	3996.41	3997.14	3995.52	3995.52	73	0	17
2025.10.30	19:15:00	3995.35	3997.68	3995.35	3996.17	84	0	17
2025.10.30	19:16:00	3996.13	3997.89	3994.39	3997.72	77	0	16
2025.10.30	19:17:00	3997.78	4000.41	3997.76	4000.29	76	0	16
2025.10.30	19:18:00	4000.32	4001.14	4000.23	4000.30	71	0	10
2025.10.30	19:19:00	4000.27	4000.38	3999.23	3999.68	78	0	16
2025.10.30	19:20:00	3999.51	3999.90	3999.21	3999.85	69	0	17
2025.10.30	19:21:00	3999.89	4000.10	3998.93	3999.96	71	0	17
2025.10.30	19:22:00	3999.91	4001.04	3999.84	4000.50	60	0	17
2025.10.30	19:23:00	4000.48	4001.58	4000.48	4001.46	68	0	17
2025.10.30	19:24:00	4001.32	4001.91	4001.19	4001.20	80	0	17
2025.10.30	19:25:00	4001.28	4002.16	4000.73	4001.11	77	0	17
2025.10.30	19:26:00	4001.05	4002.12	4000.83	4001.63	68	0	17
2025.10.30	19:27:00	4001.64	4002.19	4001.34	4002.00	68	0	13
2025.10.30	19:28:00	4001.96	4002.23	4001.39	4001.88	74	0	17
2025.10.30	19:29:00	4001.86	4003.59	4001.53	4002.42	86	0	17
2025.10.30	19:30:00	4002.32	4003.01	4001.94	4002.71	69	0	17
2025.10.30	19:31:00	4002.66	4005.39	4002.19	4005.36	80	0	17
2025.10.30	19:32:00	4005.40	4007.43	4005.40	4007.28	80	0	17
2025.10.30	19:33:00	4007.29	4007.32	4005.26	4005.60	85	0	16
2025.10.30	19:34:00	4005.69	4005.90	4004.05	4004.90	80	0	15
2025.10.30	19:35:00	4004.86	4005.45	4004.35	4004.99	70	0	6
2025.10.30	19:36:00	4004.68	4004.79	4002.47	4003.24	71	0	17
2025.10.30	19:37:00	4003.32	4004.21	4003.25	4003.75	77	0	17
2025.10.30	19:38:00	4003.74	4003.99	4002.52	4003.64	82	0	17
2025.10.30	19:39:00	4003.63	4006.27	4003.63	4005.57	80	0	15
2025.10.30	19:40:00	4005.60	4007.87	4005.53	4007.65	85	0	10
2025.10.30	19:41:00	4007.64	4009.17	4007.18	4008.96	85	0	17
2025.10.30	19:42:00	4009.06	4009.38	4008.12	4008.28	83	0	17
2025.10.30	19:43:00	4007.97	4010.68	4007.97	4010.48	83	0	11
2025.10.30	19:44:00	4010.47	4010.84	4010.16	4010.41	72	0	16
2025.10.30	19:45:00	4010.36	4012.50	4010.36	4012.17	85	0	6
2025.10.30	19:46:00	4012.17	4015.79	4011.81	4015.79	86	0	5
2025.10.30	19:47:00	4015.89	4017.36	4015.30	4016.30	89	0	17
2025.10.30	19:48:00	4016.28	4017.82	4013.00	4013.00	89	0	17
2025.10.30	19:49:00	4012.87	4014.49	4012.33	4012.77	92	0	17
2025.10.30	19:50:00	4012.48	4013.06	4010.00	4010.44	90	0	17
2025.10.30	19:51:00	4010.48	4010.50	4009.17	4009.76	81	0	5
2025.10.30	19:52:00	4009.71	4011.94	4009.56	4011.78	76	0	5
2025.10.30	19:53:00	4011.81	4011.81	4010.08	4010.67	78	0	5
2025.10.30	19:54:00	4010.68	4011.61	4010.04	4010.82	73	0	17
2025.10.30	19:55:00	4010.84	4010.88	4010.12	4010.43	74	0	17
2025.10.30	19:56:00	4010.28	4010.55	4009.08	4009.81	70	0	17
2025.10.30	19:57:00	4009.76	4010.10	4008.14	4008.14	75	0	17
2025.10.30	19:58:00	4008.09	4008.09	4004.47	4004.47	88	0	5
2025.10.30	19:59:00	4004.59	4005.25	4003.48	4004.28	83	0	17
2025.10.30	20:00:00	4004.88	4004.93	4002.28	4002.40	91	0	17
2025.10.30	20:01:00	4002.40	4003.43	4001.11	4002.35	91	0	17
2025.10.30	20:02:00	4002.32	4004.33	4002.07	4003.22	76	0	17
2025.10.30	20:03:00	4003.25	4004.33	4002.23	4003.56	81	0	17
2025.10.30	20:04:00	4003.76	4003.76	4001.22	4001.28	85	0	17
2025.10.30	20:05:00	4001.26	4003.16	4000.30	4003.16	86	0	17
2025.10.30	20:06:00	4003.10	4003.35	4002.38	4002.86	80	0	17
2025.10.30	20:07:00	4002.75	4004.42	4002.24	4004.24	78	0	16
2025.10.30	20:08:00	4004.29	4006.52	4004.19	4006.05	81	0	16
2025.10.30	20:09:00	4006.08	4006.13	4005.03	4006.00	79	0	17
2025.10.30	20:10:00	4005.60	4005.98	4004.02	4005.62	84	0	17
2025.10.30	20:11:00	4005.75	4006.82	4005.59	4006.64	73	0	17
2025.10.30	20:12:00	4006.81	4007.29	4006.36	4006.80	68	0	17
2025.10.30	20:13:00	4006.82	4007.54	4006.16	4006.71	67	0	17
2025.10.30	20:14:00	4006.70	4007.64	4005.77	4005.77	76	0	5
2025.10.30	20:15:00	4005.87	4006.44	4003.51	4004.35	84	0	17
2025.10.30	20:16:00	4004.60	4005.86	4003.95	4004.98	82	0	17
2025.10.30	20:17:00	4004.96	4006.55	4004.95	4006.33	77	0	17
2025.10.30	20:18:00	4006.32	4007.55	4006.17	4007.02	76	0	17
2025.10.30	20:19:00	4006.92	4007.56	4006.81	4007.28	67	0	17
2025.10.30	20:20:00	4007.24	4007.93	4006.88	4007.81	75	0	6
2025.10.30	20:21:00	4008.01	4008.13	4007.02	4007.56	65	0	17
2025.10.30	20:22:00	4007.60	4008.24	4007.36	4007.69	63	0	17
2025.10.30	20:23:00	4007.79	4008.39	4007.37	4007.92	71	0	17
2025.10.30	20:24:00	4007.89	4009.08	4007.68	4008.36	83	0	17
2025.10.30	20:25:00	4008.36	4009.07	4008.23	4008.72	72	0	17
2025.10.30	20:26:00	4008.51	4009.14	4008.18	4009.14	68	0	17
2025.10.30	20:27:00	4009.04	4010.28	4008.44	4010.28	71	0	17
2025.10.30	20:28:00	4010.33	4011.13	4009.98	4010.99	88	0	8
2025.10.30	20:29:00	4011.07	4012.77	4010.97	4012.77	92	0	17
2025.10.30	20:30:00	4012.80	4015.34	4012.76	4015.24	91	0	17
2025.10.30	20:31:00	4015.28	4016.21	4014.54	4014.54	78	0	17
2025.10.30	20:32:00	4013.98	4014.86	4013.01	4013.45	80	0	17
2025.10.30	20:33:00	4013.69	4014.80	4012.76	4013.60	81	0	17
2025.10.30	20:34:00	4014.02	4015.49	4013.66	4015.49	82	0	17
2025.10.30	20:35:00	4015.61	4016.22	4014.47	4015.67	74	0	17
2025.10.30	20:36:00	4015.73	4017.28	4015.73	4016.88	74	0	17
2025.10.30	20:37:00	4016.64	4016.64	4011.45	4011.47	88	0	17
2025.10.30	20:38:00	4011.33	4012.66	4010.09	4012.66	87	0	17
2025.10.30	20:39:00	4012.90	4013.91	4011.38	4011.63	83	0	17
2025.10.30	20:40:00	4011.59	4012.84	4011.53	4012.67	77	0	5
2025.10.30	20:41:00	4012.74	4013.89	4012.72	4012.83	76	0	5
2025.10.30	20:42:00	4012.82	4012.84	4008.04	4008.92	87	0	5
2025.10.30	20:43:00	4009.22	4010.57	4008.19	4009.04	92	0	17
2025.10.30	20:44:00	4009.03	4010.86	4009.03	4010.86	80	0	17
2025.10.30	20:45:00	4011.08	4011.76	4009.71	4010.32	86	0	17
2025.10.30	20:46:00	4010.32	4011.32	4010.04	4011.10	80	0	17
2025.10.30	20:47:00	4011.08	4013.03	4010.80	4012.94	70	0	16
2025.10.30	20:48:00	4012.82	4012.82	4011.08	4011.23	80	0	16
2025.10.30	20:49:00	4011.13	4012.88	4011.09	4012.88	71	0	16
2025.10.30	20:50:00	4012.90	4013.00	4011.97	4012.46	75	0	16
2025.10.30	20:51:00	4012.42	4013.18	4011.05	4012.73	77	0	16
2025.10.30	20:52:00	4012.75	4014.08	4012.08	4014.08	80	0	17
2025.10.30	20:53:00	4014.17	4014.32	4013.67	4014.05	68	0	16
2025.10.30	20:54:00	4013.92	4016.23	4013.60	4015.37	76	0	16
2025.10.30	20:55:00	4015.41	4016.74	4015.31	4015.75	80	0	16
2025.10.30	20:56:00	4015.16	4017.70	4015.16	4017.13	73	0	16
2025.10.30	20:57:00	4017.18	4017.46	4016.14	4016.41	79	0	16
2025.10.30	20:58:00	4016.20	4016.96	4015.88	4016.33	74	0	16
2025.10.30	20:59:00	4016.37	4016.37	4015.17	4015.81	77	0	16
2025.10.30	21:00:00	4016.27	4018.50	4016.27	4017.98	91	0	16
2025.10.30	21:01:00	4017.98	4018.02	4015.43	4016.73	88	0	5
2025.10.30	21:02:00	4016.51	4017.61	4015.49	4015.49	86	0	16
2025.10.30	21:03:00	4015.48	4018.49	4015.35	4018.07	91	0	17
2025.10.30	21:04:00	4018.12	4022.03	4018.12	4021.38	90	0	7
2025.10.30	21:05:00	4021.40	4024.09	4020.60	4024.09	96	0	17
2025.10.30	21:06:00	4024.05	4024.88	4021.72	4024.39	95	0	16
2025.10.30	21:07:00	4024.31	4024.66	4022.95	4024.16	93	0	17
2025.10.30	21:08:00	4024.28	4024.35	4023.54	4023.75	70	0	13
2025.10.30	21:09:00	4023.92	4025.27	4023.90	4024.79	88	0	12
2025.10.30	21:10:00	4024.80	4025.77	4024.75	4025.41	77	0	16
2025.10.30	21:11:00	4025.44	4025.56	4023.61	4025.40	92	0	16
2025.10.30	21:12:00	4025.42	4025.42	4024.04	4024.64	81	0	16
2025.10.30	21:13:00	4024.68	4025.12	4024.16	4024.42	82	0	16
2025.10.30	21:14:00	4024.30	4025.22	4024.30	4024.96	72	0	16
2025.10.30	21:15:00	4024.98	4025.03	4023.44	4024.71	91	0	16
2025.10.30	21:16:00	4024.72	4025.59	4024.23	4025.47	89	0	17
2025.10.30	21:17:00	4025.50	4025.61	4024.93	4025.27	83	0	17
2025.10.30	21:18:00	4025.29	4026.07	4024.76	4024.81	79	0	17
2025.10.30	21:19:00	4024.90	4025.19	4023.97	4024.75	87	0	17
2025.10.30	21:20:00	4024.71	4025.01	4023.14	4023.99	86	0	17
2025.10.30	21:21:00	4023.89	4023.89	4020.21	4020.39	90	0	17
2025.10.30	21:22:00	4020.51	4020.71	4018.97	4019.88	90	0	17
2025.10.30	21:23:00	4020.02	4021.32	4019.24	4020.39	93	0	17
2025.10.30	21:24:00	4020.32	4021.88	4019.40	4021.42	86	0	17
2025.10.30	21:25:00	4021.40	4021.87	4020.99	4021.20	88	0	17
2025.10.30	21:26:00	4021.17	4021.79	4021.00	4021.48	80	0	17
2025.10.30	21:27:00	4021.94	4021.94	4020.78	4021.20	80	0	17
2025.10.30	21:28:00	4021.29	4021.74	4021.00	4021.06	78	0	17
2025.10.30	21:29:00	4021.03	4021.06	4019.67	4020.09	74	0	17
2025.10.30	21:30:00	4020.08	4023.95	4020.08	4023.64	85	0	17
2025.10.30	21:31:00	4023.79	4025.50	4023.59	4025.06	79	0	5
2025.10.30	21:32:00	4025.32	4025.82	4024.84	4025.50	81	0	7
2025.10.30	21:33:00	4025.42	4025.67	4024.50	4024.84	78	0	17
2025.10.30	21:34:00	4024.88	4025.10	4022.95	4024.07	85	0	17
2025.10.30	21:35:00	4023.67	4024.07	4022.60	4023.05	88	0	17
2025.10.30	21:36:00	4023.08	4024.26	4023.08	4023.44	83	0	17
2025.10.30	21:37:00	4023.52	4023.52	4021.67	4021.99	85	0	17
2025.10.30	21:38:00	4022.02	4023.06	4021.46	4022.48	86	0	17
2025.10.30	21:39:00	4022.46	4024.38	4022.46	4024.38	86	0	10
2025.10.30	21:40:00	4024.22	4024.36	4023.14	4024.05	85	0	17
2025.10.30	21:41:00	4023.89	4024.87	4023.79	4024.81	89	0	17
2025.10.30	21:42:00	4024.78	4024.78	4022.47	4022.47	86	0	17
2025.10.30	21:43:00	4022.35	4024.03	4021.88	4023.38	85	0	17
2025.10.30	21:44:00	4023.31	4025.52	4023.22	4024.67	86	0	17
2025.10.30	21:45:00	4024.71	4025.54	4024.49	4025.34	81	0	17
2025.10.30	21:46:00	4025.31	4025.35	4024.21	4024.22	82	0	5
2025.10.30	21:47:00	4024.22	4024.45	4023.71	4024.30	86	0	16
2025.10.30	21:48:00	4024.22	4024.22	4023.11	4023.55	89	0	17
2025.10.30	21:49:00	4023.30	4023.47	4022.02	4022.27	83	0	17
2025.10.30	21:50:00	4022.24	4024.66	4022.24	4024.62	87	0	16
2025.10.30	21:51:00	4024.62	4025.53	4023.82	4024.58	90	0	16
2025.10.30	21:52:00	4024.52	4025.68	4024.09	4024.71	88	0	17
2025.10.30	21:53:00	4024.72	4024.72	4023.13	4024.24	90	0	17
2025.10.30	21:54:00	4024.44	4025.13	4023.79	4023.91	90	0	16
2025.10.30	21:55:00	4023.62	4025.70	4023.41	4023.41	94	0	16
2025.10.30	21:56:00	4023.49	4024.63	4022.82	4023.17	90	0	8
2025.10.30	21:57:00	4023.15	4023.19	4020.86	4022.22	88	0	16
2025.10.30	21:58:00	4022.32	4023.20	4020.22	4023.11	88	0	16
2025.10.30	21:59:00	4023.26	4024.53	4022.73	4023.55	90	0	17
2025.10.30	22:00:00	4023.44	4025.23	4023.14	4025.07	87	0	17
2025.10.30	22:01:00	4024.88	4025.56	4024.29	4024.43	77	0	17
2025.10.30	22:02:00	4024.39	4027.32	4023.99	4027.16	71	0	9
2025.10.30	22:03:00	4027.15	4027.23	4025.19	4025.35	78	0	16
2025.10.30	22:04:00	4025.57	4026.18	4024.48	4026.06	71	0	5
2025.10.30	22:05:00	4026.09	4027.16	4025.02	4025.15	76	0	17
2025.10.30	22:06:00	4025.25	4025.52	4023.55	4023.93	75	0	5
2025.10.30	22:07:00	4023.92	4025.08	4023.58	4023.78	70	0	17
2025.10.30	22:08:00	4023.73	4023.75	4022.59	4022.88	80	0	16
2025.10.30	22:09:00	4022.87	4023.61	4022.85	4023.18	48	0	16
2025.10.30	22:10:00	4023.20	4025.82	4023.20	4025.16	84	0	16
2025.10.30	22:11:00	4025.16	4025.61	4022.62	4022.62	74	0	16
2025.10.30	22:12:00	4022.62	4023.09	4021.79	4022.85	59	0	5
2025.10.30	22:13:00	4022.83	4023.60	4022.18	4023.60	43	0	5
2025.10.30	22:14:00	4023.53	4023.99	4023.11	4023.44	51	0	5
2025.10.30	22:15:00	4023.42	4023.43	4022.86	4023.18	48	0	17
2025.10.30	22:16:00	4023.18	4023.19	4022.00	4022.41	57	0	17
2025.10.30	22:17:00	4022.42	4023.21	4022.42	4022.81	47	0	17
2025.10.30	22:18:00	4023.20	4023.81	4022.70	4022.73	53	0	17
2025.10.30	22:19:00	4022.74	4022.78	4021.13	4021.37	57	0	17
2025.10.30	22:20:00	4021.38	4022.02	4021.10	4021.10	56	0	17
2025.10.30	22:21:00	4021.14	4022.29	4020.99	4021.60	51	0	17
2025.10.30	22:22:00	4021.61	4021.71	4021.01	4021.45	51	0	5
2025.10.30	22:23:00	4021.44	4021.94	4020.83	4020.93	55	0	17
2025.10.30	22:24:00	4020.80	4020.81	4018.33	4018.48	77	0	14
2025.10.30	22:25:00	4018.60	4020.44	4018.39	4018.67	75	0	16
2025.10.30	22:26:00	4018.56	4020.00	4018.43	4018.98	52	0	17
2025.10.30	22:27:00	4018.91	4019.49	4017.88	4018.84	62	0	16
2025.10.30	22:28:00	4018.82	4019.11	4018.19	4018.72	71	0	16
2025.10.30	22:29:00	4018.75	4019.70	4017.95	4019.08	65	0	17
2025.10.30	22:30:00	4019.07	4019.97	4018.37	4018.83	74	0	5
2025.10.30	22:31:00	4018.64	4019.52	4017.84	4017.97	69	0	17
2025.10.30	22:32:00	4018.31	4018.47	4016.81	4017.30	75	0	17
2025.10.30	22:33:00	4017.27	4017.90	4016.42	4016.43	60	0	17
2025.10.30	22:34:00	4016.44	4017.77	4016.44	4017.24	67	0	5
2025.10.30	22:35:00	4017.24	4017.77	4016.47	4017.59	60	0	5
2025.10.30	22:36:00	4017.65	4018.43	4016.72	4016.72	60	0	17
2025.10.30	22:37:00	4016.81	4017.69	4016.71	4017.30	60	0	17
2025.10.30	22:38:00	4017.27	4018.09	4016.48	4017.50	69	0	5
2025.10.30	22:39:00	4017.87	4019.35	4017.86	4019.32	54	0	17
2025.10.30	22:40:00	4019.31	4019.80	4018.99	4019.51	47	0	17
2025.10.30	22:41:00	4019.59	4020.13	4019.58	4019.96	40	0	17
2025.10.30	22:42:00	4019.94	4019.96	4019.25	4019.25	36	0	15
2025.10.30	22:43:00	4019.24	4019.99	4018.57	4019.99	55	0	7
2025.10.30	22:44:00	4019.97	4020.17	4019.93	4020.11	31	0	17
2025.10.30	22:45:00	4020.24	4022.11	4020.00	4022.06	57	0	17
2025.10.30	22:46:00	4022.07	4023.18	4021.31	4022.86	63	0	17
2025.10.30	22:47:00	4023.13	4023.53	4022.76	4023.02	44	0	17
2025.10.30	22:48:00	4023.00	4025.51	4022.66	4025.33	64	0	17
2025.10.30	22:49:00	4025.31	4025.48	4024.52	4025.48	62	0	17
2025.10.30	22:50:00	4025.38	4026.21	4025.07	4026.02	47	0	17
2025.10.30	22:51:00	4025.96	4026.57	4025.91	4026.21	38	0	17
2025.10.30	22:52:00	4026.05	4026.76	4025.85	4026.39	38	0	17
2025.10.30	22:53:00	4026.47	4027.08	4025.85	4026.94	55	0	17
2025.10.30	22:54:00	4026.97	4026.97	4024.72	4024.72	55	0	5
2025.10.30	22:55:00	4025.67	4026.72	4025.67	4026.03	37	0	50
2025.10.30	22:56:00	4026.06	4026.65	4025.71	4025.75	97	0	50
2025.10.30	22:57:00	4025.83	4025.84	4024.34	4024.63	68	0	50
2025.10.30	22:58:00	4024.46	4024.91	4023.93	4024.23	75	0	50
2025.10.31	00:00:00	4021.05	4024.05	4009.81	4023.93	212	0	18
2025.10.31	00:01:00	4023.93	4024.37	4022.79	4023.27	92	0	17
2025.10.31	00:02:00	4023.27	4023.61	4022.14	4022.18	107	0	17
2025.10.31	00:03:00	4022.38	4023.54	4022.16	4022.98	61	0	16
2025.10.31	00:04:00	4022.98	4023.00	4020.86	4020.87	83	0	16
2025.10.31	00:05:00	4020.87	4020.87	4017.84	4018.82	32	0	5
2025.10.31	00:06:00	4018.83	4019.10	4018.10	4018.27	47	0	5
2025.10.31	00:07:00	4018.27	4018.27	4016.32	4017.64	59	0	5
2025.10.31	00:08:00	4017.60	4018.09	4016.81	4018.09	31	0	5
2025.10.31	00:09:00	4018.09	4021.49	4018.02	4020.94	51	0	5
2025.10.31	00:10:00	4020.85	4023.16	4020.75	4023.06	76	0	5
2025.10.31	00:11:00	4022.82	4023.03	4019.53	4019.63	46	0	17
2025.10.31	00:12:00	4019.63	4021.56	4019.45	4021.35	46	0	17
2025.10.31	00:13:00	4021.36	4022.27	4020.46	4022.05	47	0	17
2025.10.31	00:14:00	4022.08	4022.85	4021.82	4022.28	49	0	17
2025.10.31	00:15:00	4022.27	4022.27	4020.76	4020.76	47	0	17
2025.10.31	00:16:00	4020.23	4020.34	4018.27	4018.30	64	0	17
2025.10.31	00:17:00	4018.25	4018.54	4018.10	4018.13	56	0	17
2025.10.31	00:18:00	4018.14	4019.45	4017.66	4018.74	49	0	17
2025.10.31	00:19:00	4018.82	4019.31	4018.25	4018.99	35	0	17
2025.10.31	00:20:00	4018.95	4019.13	4018.67	4018.99	32	0	17
2025.10.31	00:21:00	4019.18	4019.86	4018.29	4018.29	53	0	17
2025.10.31	00:22:00	4018.19	4018.65	4017.16	4017.77	56	0	17
2025.10.31	00:23:00	4017.78	4018.01	4016.45	4016.45	65	0	17
2025.10.31	00:24:00	4016.45	4019.11	4016.42	4017.79	71	0	17
2025.10.31	00:25:00	4017.75	4018.90	4017.67	4018.14	44	0	17
2025.10.31	00:26:00	4018.13	4018.87	4018.12	4018.65	39	0	17
2025.10.31	00:27:00	4018.59	4021.71	4018.12	4021.33	53	0	17
2025.10.31	00:28:00	4021.10	4022.13	4020.85	4021.85	76	0	17
2025.10.31	00:29:00	4021.88	4021.99	4020.62	4020.64	52	0	17
2025.10.31	00:30:00	4020.76	4023.11	4020.76	4022.80	70	0	17
2025.10.31	00:31:00	4022.98	4023.19	4022.12	4022.26	65	0	17
2025.10.31	00:32:00	4022.29	4024.07	4022.29	4023.85	62	0	17
2025.10.31	00:33:00	4023.97	4027.21	4023.27	4027.12	77	0	17
2025.10.31	00:34:00	4027.08	4027.12	4024.99	4025.63	87	0	17
2025.10.31	00:35:00	4025.63	4027.46	4025.50	4027.46	72	0	5
2025.10.31	00:36:00	4027.46	4027.46	4026.00	4026.45	58	0	5
2025.10.31	00:37:00	4026.43	4026.48	4025.38	4026.03	46	0	5
2025.10.31	00:38:00	4026.04	4026.12	4023.10	4024.43	54	0	5
2025.10.31	00:39:00	4024.43	4024.51	4023.07	4023.12	48	0	5
2025.10.31	00:40:00	4023.15	4023.16	4021.74	4021.77	55	0	5
2025.10.31	00:41:00	4021.78	4024.88	4021.78	4024.53	68	0	17
2025.10.31	00:42:00	4024.59	4024.92	4023.13	4023.13	61	0	16
2025.10.31	00:43:00	4023.18	4023.18	4022.72	4023.12	41	0	10
2025.10.31	00:44:00	4023.11	4024.60	4023.11	4024.28	52	0	17
2025.10.31	00:45:00	4024.32	4024.32	4023.64	4023.85	44	0	17
2025.10.31	00:46:00	4023.87	4025.19	4023.27	4025.07	48	0	17
2025.10.31	00:47:00	4025.00	4025.79	4024.70	4025.17	52	0	17
2025.10.31	00:48:00	4025.16	4025.83	4025.05	4025.50	62	0	17
2025.10.31	00:49:00	4025.50	4027.96	4025.37	4027.96	42	0	6
